"bin","type","target","value","location"
"3.1","bin","1 wk ahead","0","HHS Region 4"
"3.1","bin","2 wk ahead","0","HHS Region 4"
"3.1","bin","3 wk ahead","0","HHS Region 4"
"3.1","bin","4 wk ahead","0","HHS Region 4"
"3.2","bin","1 wk ahead","0","HHS Region 4"
"3.2","bin","2 wk ahead","0","HHS Region 4"
"3.2","bin","3 wk ahead","0","HHS Region 4"
"3.2","bin","4 wk ahead","0","HHS Region 4"
"3.3","bin","1 wk ahead","0","HHS Region 4"
"3.3","bin","2 wk ahead","0","HHS Region 4"
"3.3","bin","3 wk ahead","0","HHS Region 4"
"3.3","bin","4 wk ahead","0","HHS Region 4"
"3.4","bin","1 wk ahead","0","HHS Region 4"
"3.4","bin","2 wk ahead","0","HHS Region 4"
"3.4","bin","3 wk ahead","0","HHS Region 4"
"3.4","bin","4 wk ahead","0","HHS Region 4"
"3.5","bin","1 wk ahead","0","HHS Region 4"
"3.5","bin","2 wk ahead","0","HHS Region 4"
"3.5","bin","3 wk ahead","0","HHS Region 4"
"3.5","bin","4 wk ahead","0","HHS Region 4"
"3.6","bin","1 wk ahead","0","HHS Region 4"
"3.6","bin","2 wk ahead","0","HHS Region 4"
"3.6","bin","3 wk ahead","0","HHS Region 4"
"3.6","bin","4 wk ahead","0","HHS Region 4"
"3.7","bin","1 wk ahead","0","HHS Region 4"
"3.7","bin","2 wk ahead","0","HHS Region 4"
"3.7","bin","3 wk ahead","0","HHS Region 4"
"3.7","bin","4 wk ahead","0","HHS Region 4"
"3.8","bin","1 wk ahead","0","HHS Region 4"
"3.8","bin","2 wk ahead","0","HHS Region 4"
"3.8","bin","3 wk ahead","0","HHS Region 4"
"3.8","bin","4 wk ahead","0","HHS Region 4"
"3.9","bin","1 wk ahead","0","HHS Region 4"
"3.9","bin","2 wk ahead","0","HHS Region 4"
"3.9","bin","3 wk ahead","0","HHS Region 4"
"3.9","bin","4 wk ahead","0","HHS Region 4"
"4.0","bin","1 wk ahead","0","HHS Region 4"
"4.0","bin","2 wk ahead","0","HHS Region 4"
"4.0","bin","3 wk ahead","0","HHS Region 4"
"4.0","bin","4 wk ahead","0","HHS Region 4"
"4.1","bin","1 wk ahead","0","HHS Region 4"
"4.1","bin","2 wk ahead","0","HHS Region 4"
"4.1","bin","3 wk ahead","0","HHS Region 4"
"4.1","bin","4 wk ahead","0","HHS Region 4"
"4.2","bin","1 wk ahead","0","HHS Region 4"
"4.2","bin","2 wk ahead","0","HHS Region 4"
"4.2","bin","3 wk ahead","0","HHS Region 4"
"4.2","bin","4 wk ahead","0","HHS Region 4"
"4.3","bin","1 wk ahead","3.05738885586807e-05","HHS Region 4"
"4.3","bin","2 wk ahead","0","HHS Region 4"
"4.3","bin","3 wk ahead","0","HHS Region 4"
"4.3","bin","4 wk ahead","0","HHS Region 4"
"4.4","bin","1 wk ahead","0","HHS Region 4"
"4.4","bin","2 wk ahead","0","HHS Region 4"
"4.4","bin","3 wk ahead","0","HHS Region 4"
"4.4","bin","4 wk ahead","0","HHS Region 4"
"4.5","bin","1 wk ahead","0","HHS Region 4"
"4.5","bin","2 wk ahead","0","HHS Region 4"
"4.5","bin","3 wk ahead","0","HHS Region 4"
"4.5","bin","4 wk ahead","0","HHS Region 4"
"4.6","bin","1 wk ahead","0","HHS Region 4"
"4.6","bin","2 wk ahead","0","HHS Region 4"
"4.6","bin","3 wk ahead","0","HHS Region 4"
"4.6","bin","4 wk ahead","0","HHS Region 4"
"4.7","bin","1 wk ahead","0","HHS Region 4"
"4.7","bin","2 wk ahead","0","HHS Region 4"
"4.7","bin","3 wk ahead","0","HHS Region 4"
"4.7","bin","4 wk ahead","0","HHS Region 4"
"4.8","bin","1 wk ahead","0","HHS Region 4"
"4.8","bin","2 wk ahead","0","HHS Region 4"
"4.8","bin","3 wk ahead","0","HHS Region 4"
"4.8","bin","4 wk ahead","0","HHS Region 4"
"4.9","bin","1 wk ahead","0","HHS Region 4"
"4.9","bin","2 wk ahead","0","HHS Region 4"
"4.9","bin","3 wk ahead","0","HHS Region 4"
"4.9","bin","4 wk ahead","0","HHS Region 4"
"5.0","bin","1 wk ahead","3.05738885586807e-05","HHS Region 4"
"5.0","bin","2 wk ahead","0","HHS Region 4"
"5.0","bin","3 wk ahead","0","HHS Region 4"
"5.0","bin","4 wk ahead","0","HHS Region 4"
"5.1","bin","1 wk ahead","0","HHS Region 4"
"5.1","bin","2 wk ahead","0","HHS Region 4"
"5.1","bin","3 wk ahead","0","HHS Region 4"
"5.1","bin","4 wk ahead","0","HHS Region 4"
"5.2","bin","1 wk ahead","0","HHS Region 4"
"5.2","bin","2 wk ahead","0","HHS Region 4"
"5.2","bin","3 wk ahead","0","HHS Region 4"
"5.2","bin","4 wk ahead","0","HHS Region 4"
"5.3","bin","1 wk ahead","3.05738885586807e-05","HHS Region 4"
"5.3","bin","2 wk ahead","0","HHS Region 4"
"5.3","bin","3 wk ahead","0","HHS Region 4"
"5.3","bin","4 wk ahead","0","HHS Region 4"
"5.4","bin","1 wk ahead","4.58554089649772e-05","HHS Region 4"
"5.4","bin","2 wk ahead","0","HHS Region 4"
"5.4","bin","3 wk ahead","0","HHS Region 4"
"5.4","bin","4 wk ahead","0","HHS Region 4"
"5.5","bin","1 wk ahead","0","HHS Region 4"
"5.5","bin","2 wk ahead","0","HHS Region 4"
"5.5","bin","3 wk ahead","0","HHS Region 4"
"5.5","bin","4 wk ahead","0","HHS Region 4"
"5.6","bin","1 wk ahead","3.05738885586807e-05","HHS Region 4"
"5.6","bin","2 wk ahead","0","HHS Region 4"
"5.6","bin","3 wk ahead","0","HHS Region 4"
"5.6","bin","4 wk ahead","0","HHS Region 4"
"5.7","bin","1 wk ahead","3.05738885586807e-05","HHS Region 4"
"5.7","bin","2 wk ahead","0","HHS Region 4"
"5.7","bin","3 wk ahead","0","HHS Region 4"
"5.7","bin","4 wk ahead","0","HHS Region 4"
"5.8","bin","1 wk ahead","9.17216656760421e-05","HHS Region 4"
"5.8","bin","2 wk ahead","0","HHS Region 4"
"5.8","bin","3 wk ahead","0","HHS Region 4"
"5.8","bin","4 wk ahead","0","HHS Region 4"
"5.9","bin","1 wk ahead","0","HHS Region 4"
"5.9","bin","2 wk ahead","0","HHS Region 4"
"5.9","bin","3 wk ahead","0","HHS Region 4"
"5.9","bin","4 wk ahead","0","HHS Region 4"
"6.0","bin","1 wk ahead","9.48590529071433e-06","HHS Region 4"
"6.0","bin","2 wk ahead","0","HHS Region 4"
"6.0","bin","3 wk ahead","0","HHS Region 4"
"6.0","bin","4 wk ahead","0","HHS Region 4"
"6.1","bin","1 wk ahead","6.11477771173614e-05","HHS Region 4"
"6.1","bin","2 wk ahead","0","HHS Region 4"
"6.1","bin","3 wk ahead","0","HHS Region 4"
"6.1","bin","4 wk ahead","0","HHS Region 4"
"6.2","bin","1 wk ahead","3.05738885586807e-05","HHS Region 4"
"6.2","bin","2 wk ahead","0","HHS Region 4"
"6.2","bin","3 wk ahead","0","HHS Region 4"
"6.2","bin","4 wk ahead","0","HHS Region 4"
"6.3","bin","1 wk ahead","1.89718105814287e-05","HHS Region 4"
"6.3","bin","2 wk ahead","0","HHS Region 4"
"6.3","bin","3 wk ahead","0","HHS Region 4"
"6.3","bin","4 wk ahead","0","HHS Region 4"
"6.4","bin","1 wk ahead","4.0059793849395e-05","HHS Region 4"
"6.4","bin","2 wk ahead","0","HHS Region 4"
"6.4","bin","3 wk ahead","0","HHS Region 4"
"6.4","bin","4 wk ahead","0","HHS Region 4"
"6.5","bin","1 wk ahead","4.0059793849395e-05","HHS Region 4"
"6.5","bin","2 wk ahead","0","HHS Region 4"
"6.5","bin","3 wk ahead","0","HHS Region 4"
"6.5","bin","4 wk ahead","0","HHS Region 4"
"6.6","bin","1 wk ahead","0.000131781459525437","HHS Region 4"
"6.6","bin","2 wk ahead","0","HHS Region 4"
"6.6","bin","3 wk ahead","0","HHS Region 4"
"6.6","bin","4 wk ahead","0","HHS Region 4"
"6.7","bin","1 wk ahead","0.000131781459525437","HHS Region 4"
"6.7","bin","2 wk ahead","0","HHS Region 4"
"6.7","bin","3 wk ahead","0","HHS Region 4"
"6.7","bin","4 wk ahead","0","HHS Region 4"
"6.8","bin","1 wk ahead","6.48272195464058e-05","HHS Region 4"
"6.8","bin","2 wk ahead","0","HHS Region 4"
"6.8","bin","3 wk ahead","0","HHS Region 4"
"6.8","bin","4 wk ahead","0","HHS Region 4"
"6.9","bin","1 wk ahead","0.000122295554234723","HHS Region 4"
"6.9","bin","2 wk ahead","0","HHS Region 4"
"6.9","bin","3 wk ahead","0","HHS Region 4"
"6.9","bin","4 wk ahead","0","HHS Region 4"
"7.0","bin","1 wk ahead","0.000147062979931734","HHS Region 4"
"7.0","bin","2 wk ahead","0","HHS Region 4"
"7.0","bin","3 wk ahead","0","HHS Region 4"
"7.0","bin","4 wk ahead","0","HHS Region 4"
"7.1","bin","1 wk ahead","0.000147062979931734","HHS Region 4"
"7.1","bin","2 wk ahead","0","HHS Region 4"
"7.1","bin","3 wk ahead","0","HHS Region 4"
"7.1","bin","4 wk ahead","0","HHS Region 4"
"7.2","bin","1 wk ahead","0.000157078253315532","HHS Region 4"
"7.2","bin","2 wk ahead","0","HHS Region 4"
"7.2","bin","3 wk ahead","0","HHS Region 4"
"7.2","bin","4 wk ahead","0","HHS Region 4"
"7.3","bin","1 wk ahead","0.000211901047224227","HHS Region 4"
"7.3","bin","2 wk ahead","0","HHS Region 4"
"7.3","bin","3 wk ahead","0","HHS Region 4"
"7.3","bin","4 wk ahead","0","HHS Region 4"
"7.4","bin","1 wk ahead","0.000156548885222448","HHS Region 4"
"7.4","bin","2 wk ahead","0","HHS Region 4"
"7.4","bin","3 wk ahead","0","HHS Region 4"
"7.4","bin","4 wk ahead","0","HHS Region 4"
"7.5","bin","1 wk ahead","6.8517509721538e-05","HHS Region 4"
"7.5","bin","2 wk ahead","0","HHS Region 4"
"7.5","bin","3 wk ahead","0","HHS Region 4"
"7.5","bin","4 wk ahead","0","HHS Region 4"
"7.6","bin","1 wk ahead","0.000191252201282946","HHS Region 4"
"7.6","bin","2 wk ahead","0","HHS Region 4"
"7.6","bin","3 wk ahead","0","HHS Region 4"
"7.6","bin","4 wk ahead","0","HHS Region 4"
"7.7","bin","1 wk ahead","9.17216656760421e-05","HHS Region 4"
"7.7","bin","2 wk ahead","0","HHS Region 4"
"7.7","bin","3 wk ahead","0","HHS Region 4"
"7.7","bin","4 wk ahead","0","HHS Region 4"
"7.8","bin","1 wk ahead","0.000171841253374832","HHS Region 4"
"7.8","bin","2 wk ahead","0","HHS Region 4"
"7.8","bin","3 wk ahead","0","HHS Region 4"
"7.8","bin","4 wk ahead","0","HHS Region 4"
"7.9","bin","1 wk ahead","0.000260028773191448","HHS Region 4"
"7.9","bin","2 wk ahead","0","HHS Region 4"
"7.9","bin","3 wk ahead","0","HHS Region 4"
"7.9","bin","4 wk ahead","0","HHS Region 4"
"8.0","bin","1 wk ahead","0.00018940593852946","HHS Region 4"
"8.0","bin","2 wk ahead","0","HHS Region 4"
"8.0","bin","3 wk ahead","0","HHS Region 4"
"8.0","bin","4 wk ahead","0","HHS Region 4"
"8.1","bin","1 wk ahead","0.000286923219321084","HHS Region 4"
"8.1","bin","2 wk ahead","0","HHS Region 4"
"8.1","bin","3 wk ahead","0","HHS Region 4"
"8.1","bin","4 wk ahead","0","HHS Region 4"
"8.2","bin","1 wk ahead","0.000259330573677799","HHS Region 4"
"8.2","bin","2 wk ahead","0","HHS Region 4"
"8.2","bin","3 wk ahead","0","HHS Region 4"
"8.2","bin","4 wk ahead","0","HHS Region 4"
"8.3","bin","1 wk ahead","0.000506556375180778","HHS Region 4"
"8.3","bin","2 wk ahead","0","HHS Region 4"
"8.3","bin","3 wk ahead","0","HHS Region 4"
"8.3","bin","4 wk ahead","0","HHS Region 4"
"8.4","bin","1 wk ahead","0.000315391782939315","HHS Region 4"
"8.4","bin","2 wk ahead","0","HHS Region 4"
"8.4","bin","3 wk ahead","0","HHS Region 4"
"8.4","bin","4 wk ahead","0","HHS Region 4"
"8.5","bin","1 wk ahead","0.000408498878549982","HHS Region 4"
"8.5","bin","2 wk ahead","0","HHS Region 4"
"8.5","bin","3 wk ahead","0","HHS Region 4"
"8.5","bin","4 wk ahead","0","HHS Region 4"
"8.6","bin","1 wk ahead","0.000416588506159984","HHS Region 4"
"8.6","bin","2 wk ahead","0","HHS Region 4"
"8.6","bin","3 wk ahead","0","HHS Region 4"
"8.6","bin","4 wk ahead","0","HHS Region 4"
"8.7","bin","1 wk ahead","0.000517785229380652","HHS Region 4"
"8.7","bin","2 wk ahead","0","HHS Region 4"
"8.7","bin","3 wk ahead","0","HHS Region 4"
"8.7","bin","4 wk ahead","0","HHS Region 4"
"8.8","bin","1 wk ahead","0.000629801476027934","HHS Region 4"
"8.8","bin","2 wk ahead","0","HHS Region 4"
"8.8","bin","3 wk ahead","0","HHS Region 4"
"8.8","bin","4 wk ahead","0","HHS Region 4"
"8.9","bin","1 wk ahead","0.000551195185631696","HHS Region 4"
"8.9","bin","2 wk ahead","0","HHS Region 4"
"8.9","bin","3 wk ahead","0","HHS Region 4"
"8.9","bin","4 wk ahead","0","HHS Region 4"
"9.0","bin","1 wk ahead","0.000339365806339599","HHS Region 4"
"9.0","bin","2 wk ahead","0","HHS Region 4"
"9.0","bin","3 wk ahead","0","HHS Region 4"
"9.0","bin","4 wk ahead","0","HHS Region 4"
"9.1","bin","1 wk ahead","0.000714776261963775","HHS Region 4"
"9.1","bin","2 wk ahead","0","HHS Region 4"
"9.1","bin","3 wk ahead","0","HHS Region 4"
"9.1","bin","4 wk ahead","0","HHS Region 4"
"9.2","bin","1 wk ahead","0.000384596644428415","HHS Region 4"
"9.2","bin","2 wk ahead","0","HHS Region 4"
"9.2","bin","3 wk ahead","0","HHS Region 4"
"9.2","bin","4 wk ahead","0","HHS Region 4"
"9.3","bin","1 wk ahead","0.000807378938978027","HHS Region 4"
"9.3","bin","2 wk ahead","0","HHS Region 4"
"9.3","bin","3 wk ahead","0","HHS Region 4"
"9.3","bin","4 wk ahead","0","HHS Region 4"
"9.4","bin","1 wk ahead","0.000766647807917041","HHS Region 4"
"9.4","bin","2 wk ahead","0","HHS Region 4"
"9.4","bin","3 wk ahead","0","HHS Region 4"
"9.4","bin","4 wk ahead","0","HHS Region 4"
"9.5","bin","1 wk ahead","0.00068663255273523","HHS Region 4"
"9.5","bin","2 wk ahead","0","HHS Region 4"
"9.5","bin","3 wk ahead","0","HHS Region 4"
"9.5","bin","4 wk ahead","0","HHS Region 4"
"9.6","bin","1 wk ahead","0.000878958913994043","HHS Region 4"
"9.6","bin","2 wk ahead","0","HHS Region 4"
"9.6","bin","3 wk ahead","0","HHS Region 4"
"9.6","bin","4 wk ahead","0","HHS Region 4"
"9.7","bin","1 wk ahead","0.00102689793324731","HHS Region 4"
"9.7","bin","2 wk ahead","0","HHS Region 4"
"9.7","bin","3 wk ahead","0","HHS Region 4"
"9.7","bin","4 wk ahead","0","HHS Region 4"
"9.8","bin","1 wk ahead","0.000793554637785072","HHS Region 4"
"9.8","bin","2 wk ahead","0","HHS Region 4"
"9.8","bin","3 wk ahead","0","HHS Region 4"
"9.8","bin","4 wk ahead","0","HHS Region 4"
"9.9","bin","1 wk ahead","0.000933122754429542","HHS Region 4"
"9.9","bin","2 wk ahead","0","HHS Region 4"
"9.9","bin","3 wk ahead","0","HHS Region 4"
"9.9","bin","4 wk ahead","0","HHS Region 4"
"10.0","bin","1 wk ahead","0.000999103015619126","HHS Region 4"
"10.0","bin","2 wk ahead","0","HHS Region 4"
"10.0","bin","3 wk ahead","0","HHS Region 4"
"10.0","bin","4 wk ahead","0","HHS Region 4"
"10.1","bin","1 wk ahead","0.00088560887293898","HHS Region 4"
"10.1","bin","2 wk ahead","0","HHS Region 4"
"10.1","bin","3 wk ahead","0","HHS Region 4"
"10.1","bin","4 wk ahead","0","HHS Region 4"
"10.2","bin","1 wk ahead","0.00108302008404145","HHS Region 4"
"10.2","bin","2 wk ahead","0","HHS Region 4"
"10.2","bin","3 wk ahead","0","HHS Region 4"
"10.2","bin","4 wk ahead","0","HHS Region 4"
"10.3","bin","1 wk ahead","0.00116130649206468","HHS Region 4"
"10.3","bin","2 wk ahead","9.48590529071433e-06","HHS Region 4"
"10.3","bin","3 wk ahead","0","HHS Region 4"
"10.3","bin","4 wk ahead","0","HHS Region 4"
"10.4","bin","1 wk ahead","0.000936229128028024","HHS Region 4"
"10.4","bin","2 wk ahead","0","HHS Region 4"
"10.4","bin","3 wk ahead","0","HHS Region 4"
"10.4","bin","4 wk ahead","0","HHS Region 4"
"10.5","bin","1 wk ahead","0.00119353114444743","HHS Region 4"
"10.5","bin","2 wk ahead","0","HHS Region 4"
"10.5","bin","3 wk ahead","0","HHS Region 4"
"10.5","bin","4 wk ahead","0","HHS Region 4"
"10.6","bin","1 wk ahead","0.00119125071638394","HHS Region 4"
"10.6","bin","2 wk ahead","3.05738885586807e-05","HHS Region 4"
"10.6","bin","3 wk ahead","0","HHS Region 4"
"10.6","bin","4 wk ahead","0","HHS Region 4"
"10.7","bin","1 wk ahead","0.00120231736851882","HHS Region 4"
"10.7","bin","2 wk ahead","4.0059793849395e-05","HHS Region 4"
"10.7","bin","3 wk ahead","0","HHS Region 4"
"10.7","bin","4 wk ahead","0","HHS Region 4"
"10.8","bin","1 wk ahead","0.00133330518944102","HHS Region 4"
"10.8","bin","2 wk ahead","0","HHS Region 4"
"10.8","bin","3 wk ahead","0","HHS Region 4"
"10.8","bin","4 wk ahead","0","HHS Region 4"
"10.9","bin","1 wk ahead","0.00115687611545055","HHS Region 4"
"10.9","bin","2 wk ahead","0","HHS Region 4"
"10.9","bin","3 wk ahead","0","HHS Region 4"
"10.9","bin","4 wk ahead","0","HHS Region 4"
"11.0","bin","1 wk ahead","0.00144787686744811","HHS Region 4"
"11.0","bin","2 wk ahead","9.48590529071433e-06","HHS Region 4"
"11.0","bin","3 wk ahead","0","HHS Region 4"
"11.0","bin","4 wk ahead","0","HHS Region 4"
"11.1","bin","1 wk ahead","0.00131650908801303","HHS Region 4"
"11.1","bin","2 wk ahead","0","HHS Region 4"
"11.1","bin","3 wk ahead","0","HHS Region 4"
"11.1","bin","4 wk ahead","0","HHS Region 4"
"11.2","bin","1 wk ahead","0.00159181597113305","HHS Region 4"
"11.2","bin","2 wk ahead","0","HHS Region 4"
"11.2","bin","3 wk ahead","0","HHS Region 4"
"11.2","bin","4 wk ahead","0","HHS Region 4"
"11.3","bin","1 wk ahead","0.00132172128790496","HHS Region 4"
"11.3","bin","2 wk ahead","0","HHS Region 4"
"11.3","bin","3 wk ahead","0","HHS Region 4"
"11.3","bin","4 wk ahead","0","HHS Region 4"
"11.4","bin","1 wk ahead","0.00164723206362546","HHS Region 4"
"11.4","bin","2 wk ahead","0","HHS Region 4"
"11.4","bin","3 wk ahead","0","HHS Region 4"
"11.4","bin","4 wk ahead","0","HHS Region 4"
"11.5","bin","1 wk ahead","0.00137043630579991","HHS Region 4"
"11.5","bin","2 wk ahead","0","HHS Region 4"
"11.5","bin","3 wk ahead","0","HHS Region 4"
"11.5","bin","4 wk ahead","0","HHS Region 4"
"11.6","bin","1 wk ahead","0.00144355530998129","HHS Region 4"
"11.6","bin","2 wk ahead","9.17216656760421e-05","HHS Region 4"
"11.6","bin","3 wk ahead","0","HHS Region 4"
"11.6","bin","4 wk ahead","0","HHS Region 4"
"11.7","bin","1 wk ahead","0.001509822836859","HHS Region 4"
"11.7","bin","2 wk ahead","2.47674256970108e-05","HHS Region 4"
"11.7","bin","3 wk ahead","0","HHS Region 4"
"11.7","bin","4 wk ahead","0","HHS Region 4"
"11.8","bin","1 wk ahead","0.00166258058331368","HHS Region 4"
"11.8","bin","2 wk ahead","4.58554089649772e-05","HHS Region 4"
"11.8","bin","3 wk ahead","0","HHS Region 4"
"11.8","bin","4 wk ahead","0","HHS Region 4"
"11.9","bin","1 wk ahead","0.00161180900903237","HHS Region 4"
"11.9","bin","2 wk ahead","9.17216656760421e-05","HHS Region 4"
"11.9","bin","3 wk ahead","0","HHS Region 4"
"11.9","bin","4 wk ahead","0","HHS Region 4"
"12.0","bin","1 wk ahead","0.00173185025345949","HHS Region 4"
"12.0","bin","2 wk ahead","4.0059793849395e-05","HHS Region 4"
"12.0","bin","3 wk ahead","0","HHS Region 4"
"12.0","bin","4 wk ahead","0","HHS Region 4"
"12.1","bin","1 wk ahead","0.00201114843015359","HHS Region 4"
"12.1","bin","2 wk ahead","4.0059793849395e-05","HHS Region 4"
"12.1","bin","3 wk ahead","0","HHS Region 4"
"12.1","bin","4 wk ahead","0","HHS Region 4"
"12.2","bin","1 wk ahead","0.00154193278478503","HHS Region 4"
"12.2","bin","2 wk ahead","0","HHS Region 4"
"12.2","bin","3 wk ahead","0","HHS Region 4"
"12.2","bin","4 wk ahead","0","HHS Region 4"
"12.3","bin","1 wk ahead","0.00185005733466504","HHS Region 4"
"12.3","bin","2 wk ahead","4.0059793849395e-05","HHS Region 4"
"12.3","bin","3 wk ahead","0","HHS Region 4"
"12.3","bin","4 wk ahead","0","HHS Region 4"
"12.4","bin","1 wk ahead","0.00172412377466693","HHS Region 4"
"12.4","bin","2 wk ahead","0","HHS Region 4"
"12.4","bin","3 wk ahead","0","HHS Region 4"
"12.4","bin","4 wk ahead","0","HHS Region 4"
"12.5","bin","1 wk ahead","0.00202612580492304","HHS Region 4"
"12.5","bin","2 wk ahead","7.06336824080757e-05","HHS Region 4"
"12.5","bin","3 wk ahead","0","HHS Region 4"
"12.5","bin","4 wk ahead","0","HHS Region 4"
"12.6","bin","1 wk ahead","0.00200284336126082","HHS Region 4"
"12.6","bin","2 wk ahead","6.48272195464058e-05","HHS Region 4"
"12.6","bin","3 wk ahead","0","HHS Region 4"
"12.6","bin","4 wk ahead","0","HHS Region 4"
"12.7","bin","1 wk ahead","0.00168816018809487","HHS Region 4"
"12.7","bin","2 wk ahead","0.000152869442793404","HHS Region 4"
"12.7","bin","3 wk ahead","0","HHS Region 4"
"12.7","bin","4 wk ahead","0","HHS Region 4"
"12.8","bin","1 wk ahead","0.00185234590891642","HHS Region 4"
"12.8","bin","2 wk ahead","0.000114372918686515","HHS Region 4"
"12.8","bin","3 wk ahead","0","HHS Region 4"
"12.8","bin","4 wk ahead","0","HHS Region 4"
"12.9","bin","1 wk ahead","0.00208849251487957","HHS Region 4"
"12.9","bin","2 wk ahead","0.000110693476257471","HHS Region 4"
"12.9","bin","3 wk ahead","0","HHS Region 4"
"12.9","bin","4 wk ahead","0","HHS Region 4"
"13.0","bin","1 wk ahead","0.00207549173228989","HHS Region 4"
"13.0","bin","2 wk ahead","7.06336824080757e-05","HHS Region 4"
"13.0","bin","3 wk ahead","0","HHS Region 4"
"13.0","bin","4 wk ahead","0","HHS Region 4"
"13.1","bin","1 wk ahead","0.00205209908996128","HHS Region 4"
"13.1","bin","2 wk ahead","8.59043550682844e-05","HHS Region 4"
"13.1","bin","3 wk ahead","0","HHS Region 4"
"13.1","bin","4 wk ahead","0","HHS Region 4"
"13.2","bin","1 wk ahead","0.00252512552905115","HHS Region 4"
"13.2","bin","2 wk ahead","0.000131781459525437","HHS Region 4"
"13.2","bin","3 wk ahead","0","HHS Region 4"
"13.2","bin","4 wk ahead","0","HHS Region 4"
"13.3","bin","1 wk ahead","0.00214648673373663","HHS Region 4"
"13.3","bin","2 wk ahead","0.000227182567630524","HHS Region 4"
"13.3","bin","3 wk ahead","0","HHS Region 4"
"13.3","bin","4 wk ahead","0","HHS Region 4"
"13.4","bin","1 wk ahead","0.00187394342969072","HHS Region 4"
"13.4","bin","2 wk ahead","7.06336824080757e-05","HHS Region 4"
"13.4","bin","3 wk ahead","0","HHS Region 4"
"13.4","bin","4 wk ahead","0","HHS Region 4"
"13.5","bin","1 wk ahead","0.00162916741457144","HHS Region 4"
